id_cliente,nombre,email,genero,fecha_nacimiento,ciudad,segmento,edad
277,Ricardo Martínez García,ricardo.martinez.garcia4@seguro.sv,Masculino,1965-02-05,Santa Ana,Vip,61.0
278,Lucía Vásquez Aguilar,lucia.vasquez.aguilar5@example.com,Femenino,1988-11-06,San Miguel,Regular,37.0
279,Carmen López Reyes,carmen.lopez.reyes6@example.com,Femenino,,Sonsonate,<Na>,
280,Diego Gómez Hernández,diego.gomez.hernandez0@example.com,Masculino,,Santa Ana,Pyme,
281,Pedro Gómez Gómez,pedro.gomez.gomez1@example.com,Femenino,,San Miguel,<Na>,
282,Luis Santos Ramírez,luis.santos.ramirez2@seguro.sv,Masculino,,Santa Ana,Vip,
283,María Martínez Cruz,maria.martinez.cruz3@gmail.com,,,San Miguel,Premium,
284,Luis Reyes Gómez,luis.reyes.gomez4@example.com,Femenino,,Santa Ana,Premium,
285,José Mendoza Vásquez,jose.mendoza.vasquez5@seguro.sv,Femenino,,San Miguel,Regular,
286,Luis Gómez Rojas,luis.gomez.rojas6@seguro.sv,Masculino,,Santa Ana,<Na>,
287,Pedro Cruz Santos,pedro.cruz.santos0@example.com,,,San Salvador,Pyme,
288,Jorge Martínez Gómez,jorge.martinez.gomez1@gmail.com,Masculino,1994-01-16,San Salvador,Premium,32.0
289,Marta García Cruz,marta.garcia.cruz2@correo.com,Masculino,,San Miguel,Vip,
290,Valeria Ramírez Cruz,valeria.ramirez.cruz3@example.com,Masculino,,San Salvador,Pyme,
291,Andrés Gómez Rojas,andres.gomez.rojas4@example.com,Masculino,,San Salvador,<Na>,
292,Diego Gómez Chávez,diego.gomez.chavez5@mail.com,Femenino,,San Miguel,Vip,
293,María Reyes Gómez,maria.reyes.gomez6@mail.com,Masculino,,San Miguel,<Na>,
294,Ricardo López Rojas,ricardo.lopez.rojas0@seguro.sv,,,San Salvador,Premium,
295,Sofía Rojas Ortiz,sofia.rojas.ortiz1@gmail.com,Femenino,,San Miguel,Vip,
296,Juan Morales Santos,juan.morales.santos2@correo.com,Femenino,,San Salvador,Vip,
297,Carlos Torres Aguilar,carlos.torres.aguilar3@correo.com,,,San Salvador,Vip,
298,Carlos Morales Aguilar,carlos.morales.aguilar4@example.com,Masculino,1983-11-17,La Libertad,Regular,42.0
299,Lucía Vásquez Gómez,lucia.vasquez.gomez5@seguro.sv,,,Santa Ana,<Na>,
300,Juan Pérez Hernández,juan.perez.hernandez6@gmail.com,,1947-09-09,Santa Ana,Vip,78.0
301,Lucía Mendoza Rojas,lucia.mendoza.rojas0@seguro.sv,Femenino,,La Libertad,Vip,
302,Lucía Martínez Mendoza,lucia.martinez.mendoza1@gmail.com,Masculino,1991-03-31,Santa Ana,Pyme,34.0
303,Carmen Gómez Ramírez,carmen.gomez.ramirez2@mail.com,,,La Libertad,Premium,
304,Karla Flores Reyes,karla.flores.reyes3@mail.com,Masculino,,Sonsonate,<Na>,
305,Marta Flores Mendoza,marta.flores.mendoza4@mail.com,Femenino,1981-02-06,Sonsonate,Vip,45.0
306,Andrés Pérez Pérez,andres.perez.perez5@mail.com,Masculino,1990-10-31,San Salvador,<Na>,35.0
307,Pedro Rojas Flores,pedro.rojas.flores6@gmail.com,Femenino,,San Salvador,Regular,
308,Lucía Pérez Torres,lucia.perez.torres0@seguro.sv,Femenino,,San Miguel,Vip,
309,Ricardo Flores Vásquez,ricardo.flores.vasquez1@example.com,Femenino,,La Libertad,Premium,
310,Luis Castillo Chávez,luis.castillo.chavez2@example.com,,2009-06-10,San Salvador,Pyme,16.0
311,Sofía Rojas Aguilar,sofia.rojas.aguilar3@example.com,Femenino,2008-02-20,Santa Ana,Regular,18.0
312,Daniela Morales Pérez,daniela.morales.perez4@gmail.com,Femenino,,Santa Ana,Vip,
313,Diego Martínez Chávez,diego.martinez.chavez5@correo.com,Femenino,,La Libertad,Pyme,
314,José López Cruz,jose.lopez.cruz6@seguro.sv,,,Sonsonate,Regular,
315,Pedro Gómez Flores,pedro.gomez.flores0@mail.com,Femenino,,La Libertad,Premium,
316,Jorge Ramírez Cruz,jorge.ramirez.cruz1@correo.com,Femenino,,Sonsonate,Vip,
317,Ricardo Pérez Gómez,ricardo.perez.gomez2@correo.com,Femenino,1993-12-06,San Miguel,Pyme,32.0
318,Lucía Vásquez Chávez,lucia.vasquez.chavez3@example.com,Masculino,1962-08-10,Sonsonate,<Na>,63.0
319,José López Mendoza,jose.lopez.mendoza4@example.com,Masculino,1999-06-04,Sonsonate,Regular,26.0
320,José Aguilar García,jose.aguilar.garcia5@example.com,Femenino,,San Miguel,Premium,
321,Daniela Cruz Martínez,daniela.cruz.martinez6@gmail.com,,,Santa Ana,Pyme,
322,Carlos Flores Rojas,carlos.flores.rojas0@mail.com,Femenino,1976-04-18,Santa Ana,Premium,49.0
323,Fernanda Aguilar Vásquez,fernanda.aguilar.vasquez1@correo.com,Masculino,1985-07-06,Santa Ana,Vip,40.0
324,Ricardo Pérez Flores,ricardo.perez.flores2@correo.com,Masculino,,San Salvador,Regular,
325,Diego Castillo Rojas,diego.castillo.rojas3@example.com,Femenino,2010-09-14,San Miguel,Vip,15.0
326,Ricardo Martínez Santos,ricardo.martinez.santos4@mail.com,,,Sonsonate,Pyme,
327,Daniela Castillo Rojas,daniela.castillo.rojas5@correo.com,,,San Miguel,<Na>,
328,Paula Pérez Reyes,paula.perez.reyes6@mail.com,,,Santa Ana,Vip,
329,Ana Chávez Flores,ana.chavez.flores0@correo.com,Femenino,,La Libertad,Premium,
330,Karla Rojas Rojas,karla.rojas.rojas1@seguro.sv,,,San Salvador,Premium,
331,Pedro López Reyes,pedro.lopez.reyes2@correo.com,Femenino,,Santa Ana,Regular,
332,Carlos Pérez Hernández,carlos.perez.hernandez3@example.com,,,San Salvador,Regular,
333,Paula Mendoza Torres,paula.mendoza.torres4@correo.com,Femenino,,San Miguel,Premium,
334,Lucía López Cruz,lucia.lopez.cruz5@correo.com,Masculino,,Sonsonate,Premium,
335,José Vásquez Martínez,jose.vasquez.martinez6@example.com,Masculino,1973-08-29,San Salvador,Vip,52.0
336,José López Martínez,jose.lopez.martinez0@seguro.sv,,,Sonsonate,Pyme,
337,Luis Ramírez López,luis.ramirez.lopez1@mail.com,Masculino,1967-01-05,San Miguel,<Na>,59.0
338,Luis Rojas Hernández,luis.rojas.hernandez2@mail.com,Femenino,,San Salvador,Premium,
339,Karla Ramírez Flores,karla.ramirez.flores3@example.com,,,Santa Ana,<Na>,
340,Ricardo Ramírez Aguilar,ricardo.ramirez.aguilar4@mail.com,Masculino,,San Salvador,Pyme,
341,Luis García Mendoza,luis.garcia.mendoza5@mail.com,Femenino,,La Libertad,Regular,
342,Paula Martínez Hernández,paula.martinez.hernandez6@mail.com,Femenino,,San Miguel,Vip,
343,José Martínez López,jose.martinez.lopez0@correo.com,Femenino,,La Libertad,Regular,
344,María Vásquez Reyes,maria.vasquez.reyes1@seguro.sv,,,La Libertad,Pyme,
345,Carmen Hernández Pérez,carmen.hernandez.perez2@correo.com,Masculino,,Sonsonate,<Na>,
346,Paula Gómez Torres,paula.gomez.torres3@gmail.com,Femenino,,La Libertad,Vip,
347,Andrés Chávez Martínez,andres.chavez.martinez4@example.com,Femenino,1945-09-06,Sonsonate,Premium,80.0
348,Marta Mendoza Mendoza,marta.mendoza.mendoza5@mail.com,,,La Libertad,Pyme,
349,Luis Ortiz Torres,luis.ortiz.torres6@correo.com,Masculino,,La Libertad,Vip,
350,Ricardo Reyes Cruz,ricardo.reyes.cruz0@mail.com,Masculino,,Sonsonate,Pyme,
351,Diego García Chávez,diego.garcia.chavez1@seguro.sv,Masculino,,La Libertad,Vip,
352,Ricardo López Hernández,ricardo.lopez.hernandez2@gmail.com,Masculino,,San Salvador,<Na>,
353,Carlos Mendoza Ortiz,carlos.mendoza.ortiz3@seguro.sv,Femenino,,San Salvador,Pyme,
354,Marta Ortiz Torres,marta.ortiz.torres4@example.com,,,San Salvador,Vip,
355,Marta Vásquez Castillo,marta.vasquez.castillo5@mail.com,Femenino,,La Libertad,Pyme,
356,José Flores Torres,jose.flores.torres6@seguro.sv,Masculino,,Santa Ana,Vip,
357,Andrés Martínez Santos,andres.martinez.santos0@seguro.sv,,1951-01-20,Sonsonate,Pyme,75.0
358,Ana Mendoza Martínez,ana.mendoza.martinez1@gmail.com,,1989-08-19,Santa Ana,Premium,36.0
359,Luis Hernández Morales,luis.hernandez.morales2@example.com,Masculino,,La Libertad,Premium,
360,Valeria Morales Reyes,valeria.morales.reyes3@correo.com,,,Sonsonate,Regular,
361,Fernanda Reyes Ortiz,fernanda.reyes.ortiz4@correo.com,Femenino,,San Miguel,Premium,
362,Daniela Ortiz Reyes,daniela.ortiz.reyes5@example.com,Masculino,,Sonsonate,Pyme,
363,Fernanda Castillo Rojas,fernanda.castillo.rojas6@mail.com,Femenino,,Santa Ana,Vip,
364,Sofía Flores Gómez,sofia.flores.gomez0@correo.com,Femenino,,Santa Ana,Vip,
365,Pedro Chávez Hernández,pedro.chavez.hernandez1@gmail.com,Masculino,1995-04-10,La Libertad,<Na>,30.0
366,Carlos Martínez Morales,carlos.martinez.morales2@example.com,Masculino,,San Salvador,Premium,
367,Karla Chávez Cruz,karla.chavez.cruz3@example.com,Femenino,1996-11-09,Sonsonate,Premium,29.0
368,Carlos Chávez Gómez,carlos.chavez.gomez4@correo.com,Masculino,,La Libertad,Pyme,
369,Valeria Ortiz Flores,valeria.ortiz.flores5@example.com,Femenino,,La Libertad,Vip,
370,Luis Reyes Torres,luis.reyes.torres6@gmail.com,Masculino,,La Libertad,<Na>,
371,Pedro García Reyes,pedro.garcia.reyes0@correo.com,Masculino,,Sonsonate,Pyme,
372,Fernanda Ortiz Morales,fernanda.ortiz.morales1@correo.com,Masculino,,San Miguel,Regular,
373,Sofía Torres Mendoza,sofia.torres.mendoza2@mail.com,Masculino,,La Libertad,<Na>,
374,Karla Cruz Martínez,karla.cruz.martinez3@seguro.sv,Masculino,,San Miguel,Regular,
375,Ana Mendoza Vásquez,ana.mendoza.vasquez4@seguro.sv,,,San Miguel,Regular,
376,Daniela García Hernández,daniela.garcia.hernandez5@gmail.com,Masculino,,San Salvador,Premium,
377,Andrés Hernández Ramírez,andres.hernandez.ramirez6@seguro.sv,Masculino,,Santa Ana,Pyme,
378,Marta Martínez García,marta.martinez.garcia0@example.com,Masculino,,Sonsonate,Regular,
379,Andrés Morales Chávez,andres.morales.chavez1@example.com,Femenino,,San Salvador,Vip,
380,Karla García Santos,karla.garcia.santos2@mail.com,Femenino,1944-01-31,San Salvador,Regular,82.0
381,Karla García Castillo,karla.garcia.castillo3@seguro.sv,,,La Libertad,<Na>,
382,Diego Pérez Morales,diego.perez.morales4@gmail.com,Femenino,,San Miguel,Vip,
383,Fernanda Ortiz Pérez,fernanda.ortiz.perez5@gmail.com,Femenino,,Sonsonate,Vip,
384,Carlos Ramírez Vásquez,carlos.ramirez.vasquez6@gmail.com,,,Santa Ana,<Na>,
385,Valeria Ramírez Hernández,valeria.ramirez.hernandez0@gmail.com,Femenino,1956-04-08,La Libertad,Vip,69.0
386,Carlos García Flores,carlos.garcia.flores1@gmail.com,,,San Miguel,Premium,
387,José Castillo Torres,jose.castillo.torres2@example.com,,,San Miguel,Regular,
388,Jorge Pérez Santos,jorge.perez.santos3@example.com,,,San Salvador,Premium,
389,Diego Rojas Flores,diego.rojas.flores4@example.com,,,La Libertad,Regular,
390,Ricardo Ortiz Hernández,ricardo.ortiz.hernandez5@mail.com,Femenino,,Sonsonate,Regular,
391,María García López,maria.garcia.lopez6@gmail.com,Femenino,,Sonsonate,Vip,
392,Fernanda Flores Ortiz,fernanda.flores.ortiz0@correo.com,Femenino,,Santa Ana,Regular,
393,Luis Chávez Mendoza,luis.chavez.mendoza1@example.com,Masculino,,Santa Ana,Premium,
394,Daniela Pérez Chávez,daniela.perez.chavez2@gmail.com,Masculino,,La Libertad,Vip,
395,Diego Aguilar Cruz,diego.aguilar.cruz3@correo.com,Femenino,,Sonsonate,Pyme,
396,Ricardo Chávez Martínez,ricardo.chavez.martinez4@example.com,Masculino,1943-07-31,San Miguel,<Na>,82.0
397,Fernanda Santos Gómez,fernanda.santos.gomez5@example.com,Femenino,,Sonsonate,Pyme,
398,Diego Mendoza Morales,diego.mendoza.morales6@example.com,,,Sonsonate,<Na>,
399,Luis Chávez Gómez,luis.chavez.gomez0@example.com,Masculino,,Santa Ana,Regular,
400,Karla Hernández Cruz,karla.hernandez.cruz1@mail.com,,,La Libertad,<Na>,
401,Carmen Rojas López,carmen.rojas.lopez2@gmail.com,Femenino,,Santa Ana,Vip,
402,Jorge Pérez Martínez,jorge.perez.martinez3@correo.com,Masculino,,Sonsonate,Vip,
403,Carlos García Ramírez,carlos.garcia.ramirez4@seguro.sv,,,Santa Ana,<Na>,
404,Luis Santos Gómez,luis.santos.gomez5@example.com,,,La Libertad,<Na>,
405,María Cruz Morales,maria.cruz.morales6@mail.com,Masculino,1974-07-31,Sonsonate,Premium,51.0
406,Karla Hernández Gómez,karla.hernandez.gomez0@gmail.com,Femenino,1982-09-10,Sonsonate,Vip,43.0
407,Ricardo Pérez Torres,ricardo.perez.torres1@seguro.sv,Masculino,,San Miguel,<Na>,
408,Andrés Cruz Aguilar,andres.cruz.aguilar2@example.com,Femenino,2010-11-01,San Salvador,Premium,15.0
409,Valeria Aguilar Cruz,valeria.aguilar.cruz3@gmail.com,,,Santa Ana,Vip,
410,Jorge Mendoza Hernández,jorge.mendoza.hernandez4@example.com,,,San Salvador,Pyme,
411,Jorge Flores Flores,jorge.flores.flores5@example.com,Femenino,,La Libertad,Pyme,
412,Fernanda Ortiz Aguilar,fernanda.ortiz.aguilar6@gmail.com,,,San Miguel,Regular,
413,Lucía Pérez Hernández,lucia.perez.hernandez0@correo.com,Masculino,,Sonsonate,Regular,
414,Fernanda Torres Martínez,fernanda.torres.martinez1@mail.com,Masculino,,La Libertad,Pyme,
415,María García Flores,maria.garcia.flores2@gmail.com,Femenino,,La Libertad,<Na>,
416,Carlos Torres Martínez,carlos.torres.martinez3@seguro.sv,,,Santa Ana,Regular,
417,Sofía Martínez Torres,sofia.martinez.torres4@correo.com,Femenino,,San Salvador,Premium,
418,Ana Gómez García,ana.gomez.garcia5@example.com,Masculino,,La Libertad,Premium,
419,Daniela López García,daniela.lopez.garcia6@gmail.com,Femenino,,San Miguel,Premium,
420,Karla Ramírez Chávez,karla.ramirez.chavez0@example.com,,,Sonsonate,<Na>,
421,María Mendoza Castillo,maria.mendoza.castillo1@gmail.com,Femenino,1970-07-02,Sonsonate,Pyme,55.0
422,Lucía Santos Aguilar,lucia.santos.aguilar2@example.com,,,Sonsonate,Pyme,
423,José Flores García,jose.flores.garcia3@correo.com,Masculino,,San Miguel,Regular,
424,Daniela Ortiz López,daniela.ortiz.lopez4@correo.com,Femenino,,La Libertad,Vip,
425,Fernanda Gómez Aguilar,fernanda.gomez.aguilar5@gmail.com,Femenino,,Santa Ana,Premium,
426,Diego Cruz Flores,diego.cruz.flores6@correo.com,Femenino,,Santa Ana,Vip,
427,María Aguilar Torres,maria.aguilar.torres0@gmail.com,Femenino,,San Miguel,Regular,
428,Ricardo Santos Flores,ricardo.santos.flores1@gmail.com,Femenino,,Santa Ana,Premium,
429,Juan Mendoza Rojas,juan.mendoza.rojas2@mail.com,Masculino,,La Libertad,Pyme,
430,José Mendoza Chávez,jose.mendoza.chavez3@mail.com,Masculino,,La Libertad,Vip,
431,Marta Vásquez Torres,marta.vasquez.torres4@example.com,Masculino,,La Libertad,Regular,
432,Pedro Gómez Aguilar,pedro.gomez.aguilar5@example.com,Femenino,,San Miguel,Premium,
433,Jorge Pérez Santos,jorge.perez.santos6@mail.com,Femenino,,Sonsonate,Pyme,
434,Sofía Pérez Pérez,sofia.perez.perez0@correo.com,,,Santa Ana,<Na>,
435,Marta Aguilar Castillo,marta.aguilar.castillo1@gmail.com,Femenino,,San Salvador,Vip,
436,Sofía Flores Aguilar,sofia.flores.aguilar2@example.com,Femenino,,San Miguel,<Na>,
437,Valeria Vásquez López,valeria.vasquez.lopez3@gmail.com,Masculino,1976-12-09,Sonsonate,Premium,49.0
438,Carlos Vásquez Reyes,carlos.vasquez.reyes4@seguro.sv,Masculino,,Sonsonate,Pyme,
439,Luis Gómez Reyes,luis.gomez.reyes5@gmail.com,,,San Salvador,Regular,
440,Diego Reyes Reyes,diego.reyes.reyes6@example.com,Femenino,,San Miguel,Regular,
441,Jorge Mendoza Chávez,jorge.mendoza.chavez0@mail.com,,,San Miguel,Premium,
442,Carmen Morales Hernández,carmen.morales.hernandez1@seguro.sv,Masculino,,San Salvador,<Na>,
443,María Hernández Flores,maria.hernandez.flores2@seguro.sv,Femenino,,Santa Ana,Pyme,
444,Luis Pérez Mendoza,luis.perez.mendoza3@example.com,Femenino,,La Libertad,Regular,
445,Fernanda Chávez Pérez,fernanda.chavez.perez4@gmail.com,Femenino,,Sonsonate,<Na>,
446,Fernanda Castillo Vásquez,fernanda.castillo.vasquez5@mail.com,,,San Miguel,Regular,
447,Luis Castillo López,luis.castillo.lopez6@correo.com,Femenino,,La Libertad,Vip,
448,Ricardo Aguilar Castillo,ricardo.aguilar.castillo0@example.com,Femenino,,San Salvador,Regular,
449,Sofía Rojas Ortiz,sofia.rojas.ortiz1@correo.com,Masculino,,La Libertad,Regular,
450,María Rojas Cruz,maria.rojas.cruz2@gmail.com,Masculino,,San Miguel,Regular,
451,Andrés Ramírez García,andres.ramirez.garcia3@mail.com,Masculino,,Sonsonate,Regular,
452,Karla Aguilar Ramírez,karla.aguilar.ramirez4@mail.com,Masculino,,Santa Ana,Regular,
453,Valeria Pérez Chávez,valeria.perez.chavez5@mail.com,,,San Miguel,Regular,
454,Ricardo Vásquez Chávez,ricardo.vasquez.chavez6@example.com,Masculino,,San Salvador,Pyme,
455,María Ortiz Aguilar,maria.ortiz.aguilar0@example.com,,,San Salvador,Pyme,
456,Paula Cruz Martínez,paula.cruz.martinez1@mail.com,Masculino,,La Libertad,Regular,
457,Marta Gómez Martínez,marta.gomez.martinez2@gmail.com,Masculino,,La Libertad,Premium,
458,Pedro Martínez Ramírez,pedro.martinez.ramirez3@seguro.sv,Femenino,,Santa Ana,<Na>,
459,José Morales Cruz,jose.morales.cruz4@gmail.com,,1940-10-19,Santa Ana,Vip,85.0
460,Diego Gómez Aguilar,diego.gomez.aguilar5@example.com,Masculino,,San Salvador,Premium,
461,Fernanda Hernández Pérez,fernanda.hernandez.perez6@gmail.com,Masculino,,La Libertad,Vip,
462,Lucía Vásquez Pérez,lucia.vasquez.perez0@seguro.sv,,1962-06-28,San Miguel,Pyme,63.0
463,Sofía Santos Gómez,sofia.santos.gomez1@seguro.sv,Femenino,1988-10-08,Sonsonate,Vip,37.0
464,Daniela Pérez Chávez,daniela.perez.chavez2@gmail.com,Femenino,,San Salvador,Pyme,
465,Carmen López Torres,carmen.lopez.torres3@correo.com,Femenino,,Sonsonate,Premium,
466,Daniela Aguilar Ortiz,daniela.aguilar.ortiz4@example.com,,,San Salvador,<Na>,
467,María Martínez Pérez,maria.martinez.perez5@correo.com,Masculino,,Santa Ana,Vip,
468,Jorge Morales Aguilar,jorge.morales.aguilar6@gmail.com,Femenino,,San Miguel,<Na>,
469,María López Ramírez,maria.lopez.ramirez0@mail.com,,,San Miguel,Pyme,
470,Pedro Martínez Torres,pedro.martinez.torres1@mail.com,Femenino,,Santa Ana,Vip,
471,José Cruz Ortiz,jose.cruz.ortiz2@gmail.com,Masculino,,Sonsonate,<Na>,
472,Fernanda Rojas Hernández,fernanda.rojas.hernandez3@example.com,Masculino,,La Libertad,Premium,
473,Carmen Ortiz Morales,carmen.ortiz.morales4@correo.com,Masculino,1985-04-11,La Libertad,Regular,40.0
474,Fernanda Reyes Vásquez,fernanda.reyes.vasquez5@seguro.sv,Femenino,1976-12-28,Santa Ana,<Na>,49.0
475,Sofía Morales Ortiz,sofia.morales.ortiz6@seguro.sv,,,San Salvador,Regular,
476,Karla López Mendoza,karla.lopez.mendoza0@example.com,Femenino,,Santa Ana,Regular,
477,Ana Flores Ortiz,ana.flores.ortiz1@gmail.com,,,San Salvador,Regular,
478,Luis Pérez Flores,luis.perez.flores2@correo.com,Masculino,,San Miguel,<Na>,
479,Lucía Santos Ramírez,lucia.santos.ramirez3@example.com,,,La Libertad,Vip,
480,Karla Castillo Martínez,karla.castillo.martinez4@seguro.sv,Masculino,,San Miguel,Pyme,
481,Andrés Hernández Cruz,andres.hernandez.cruz5@gmail.com,Femenino,,San Salvador,<Na>,
482,Juan Reyes Ortiz,juan.reyes.ortiz6@gmail.com,Masculino,,San Salvador,Pyme,
483,Karla Santos Mendoza,karla.santos.mendoza0@example.com,,,Santa Ana,Vip,
484,Ricardo Santos Martínez,ricardo.santos.martinez1@mail.com,,1989-03-05,La Libertad,Premium,37.0
485,Ricardo Ortiz Ramírez,ricardo.ortiz.ramirez2@gmail.com,Masculino,1983-10-08,Sonsonate,Premium,42.0
486,Diego García Flores,diego.garcia.flores3@gmail.com,Masculino,,La Libertad,Regular,
487,Pedro Ramírez Reyes,pedro.ramirez.reyes4@mail.com,Femenino,,San Miguel,Pyme,
488,Karla Pérez Chávez,karla.perez.chavez5@correo.com,Masculino,,Santa Ana,Vip,
489,Juan Cruz Torres,juan.cruz.torres6@example.com,Femenino,,San Salvador,Pyme,
490,Ricardo López Reyes,ricardo.lopez.reyes0@correo.com,Masculino,1958-10-01,Sonsonate,<Na>,67.0
491,Ricardo Torres Pérez,ricardo.torres.perez1@mail.com,,2002-05-11,Sonsonate,Regular,23.0
492,Carmen Martínez Castillo,carmen.martinez.castillo2@gmail.com,Femenino,,La Libertad,Vip,
493,Lucía Flores Vásquez,lucia.flores.vasquez3@seguro.sv,Masculino,,Sonsonate,Regular,
494,Ricardo Torres Ortiz,ricardo.torres.ortiz4@gmail.com,,1947-11-24,San Salvador,Premium,78.0
495,Daniela Castillo Reyes,daniela.castillo.reyes5@correo.com,Femenino,,San Miguel,Regular,
496,Diego Mendoza Flores,diego.mendoza.flores6@example.com,,,Sonsonate,Premium,
497,Luis Reyes Morales,luis.reyes.morales0@seguro.sv,Masculino,1998-12-08,Santa Ana,Premium,27.0
498,Jorge Pérez Rojas,jorge.perez.rojas1@example.com,,1968-01-10,Santa Ana,Premium,58.0
499,Jorge Ortiz Ramírez,jorge.ortiz.ramirez2@gmail.com,,,Santa Ana,Premium,
500,Marta García Ortiz,marta.garcia.ortiz3@mail.com,,,Santa Ana,Regular,
501,Andrés Rojas Castillo,andres.rojas.castillo4@example.com,,,San Salvador,Premium,
502,Ana Torres Torres,ana.torres.torres5@gmail.com,Masculino,1963-12-10,Santa Ana,Vip,62.0
503,Pedro García Aguilar,pedro.garcia.aguilar6@gmail.com,,,Santa Ana,Pyme,
504,Ricardo Pérez Gómez,ricardo.perez.gomez0@seguro.sv,Femenino,,La Libertad,Premium,
505,Sofía García Gómez,sofia.garcia.gomez1@seguro.sv,Femenino,,Santa Ana,Pyme,
506,Juan Torres Morales,juan.torres.morales2@gmail.com,Femenino,2004-08-11,Sonsonate,Vip,21.0
507,Daniela Hernández Chávez,daniela.hernandez.chavez3@mail.com,Masculino,1980-12-27,Sonsonate,Vip,45.0
508,Fernanda Morales Mendoza,fernanda.morales.mendoza4@mail.com,Masculino,,La Libertad,Regular,
509,Carlos Chávez Gómez,carlos.chavez.gomez5@mail.com,Masculino,,La Libertad,Vip,
510,Daniela Hernández Gómez,daniela.hernandez.gomez6@gmail.com,,,La Libertad,Pyme,
511,Ana Gómez Chávez,ana.gomez.chavez0@correo.com,,,San Miguel,Premium,
512,José García Hernández,jose.garcia.hernandez1@example.com,Masculino,2003-05-11,La Libertad,<Na>,22.0
513,Carmen Morales Ortiz,carmen.morales.ortiz2@correo.com,Femenino,1974-02-22,Santa Ana,Premium,52.0
514,Carmen Martínez Rojas,carmen.martinez.rojas3@seguro.sv,Femenino,,San Salvador,Premium,
515,Ana Torres Flores,ana.torres.flores4@seguro.sv,Masculino,,Sonsonate,Premium,
516,Sofía Santos Aguilar,sofia.santos.aguilar5@mail.com,Femenino,1980-09-15,San Salvador,<Na>,45.0
